,id,name,gender,nationality,permalink,thumbnail,similar_names,similar_links,thumbnails
31,543bf9ab7261692d34300100,Rosemarie Castoro,female,American,https://www.artsy.net/artist/rosemarie-castoro,https://d32dm0rphc51dk.cloudfront.net/YTk-iXIiCYpjSnOy-_dAjA/four_thirds.jpg,"['Tadaaki Kuwayama', 'Richard Nonas', 'Fred Sandback', 'Sven Lukin', 'Lynn Umlauf']","['https://www.artsy.net/artist/tadaaki-kuwayama', 'https://www.artsy.net/artist/richard-nonas', 'https://www.artsy.net/artist/fred-sandback', 'https://www.artsy.net/artist/sven-lukin', 'https://www.artsy.net/artist/lynn-umlauf']","['https://d32dm0rphc51dk.cloudfront.net/wWP27BGq9gUJMBcb8PoAog/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/50ZtwNJN6KfMAFcXFryU2w/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/nE3LFdPJuKJISsIWcZBHsg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/xsu9fFyZU4QTaoMz65HqDg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/FjuS4EkiS9bd5C4T04wtSA/square.jpg']"
32,506b333f446617000200063c,Elizabeth Catlett,female,Mexican-American,https://www.artsy.net/artist/elizabeth-catlett,https://d32dm0rphc51dk.cloudfront.net/G8hDryKHYq1NVyRZ7LjAVQ/four_thirds.jpg,"['Leopoldo Mendez', 'Manuel Felguérez', 'Felipe Ehrenberg', 'John Havens Thornton']","['https://www.artsy.net/artist/leopoldo-mendez', 'https://www.artsy.net/artist/manuel-felguerez', 'https://www.artsy.net/artist/felipe-ehrenberg', 'https://www.artsy.net/artist/john-havens-thornton']","['https://d32dm0rphc51dk.cloudfront.net/EHdlq3P4Ig-y6ML__vgwGQ/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/e-YaoVBeCznQUN63b7zEIw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/4BlnZx2lz0U7HHAK-u9jyA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/x_i3k3zpQfKuo6fKyJuSbQ/four_thirds.jpg']"
33,4df444b981d91d00010030b0,Vija Celmins,female,Latvian,https://www.artsy.net/artist/vija-celmins,https://d32dm0rphc51dk.cloudfront.net/_os-vW5cUL5DdOnHuoSvPQ/four_thirds.jpg,"['Mally Khorasantchi', 'Suzanne Caporael', 'Andrew Ginzel', 'Doug & Mike Starn', 'Shirazeh Houshiary']","['https://www.artsy.net/artist/mally-khorasantchi', 'https://www.artsy.net/artist/suzanne-caporael', 'https://www.artsy.net/artist/andrew-ginzel', 'https://www.artsy.net/artist/doug-and-mike-starn', 'https://www.artsy.net/artist/shirazeh-houshiary']","['https://d32dm0rphc51dk.cloudfront.net/6qJ0hF4s5y3m155OhkNciw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/P_y3ivA3oBK7wv799Zb1dA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/qBgWN587B5pJeDLuDg7qWw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/jlGl3gs7Buf_DYsAmcSTOQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/spJavHG6lHAS2imM-GC78g/four_thirds.jpg']"
34,4f0648328501fa10ca00009e,Sarah Charlesworth,female,American,https://www.artsy.net/artist/sarah-charlesworth,https://d32dm0rphc51dk.cloudfront.net/g1410sT9KLWCVb3EObZHIg/four_thirds.jpg,"['Nancy Dwyer', ""Lorraine O'Grady"", 'Laurie Anderson', 'Charles Gaines', 'Faith Ringgold']","['https://www.artsy.net/artist/nancy-dwyer', 'https://www.artsy.net/artist/lorraine-ogrady', 'https://www.artsy.net/artist/laurie-anderson', 'https://www.artsy.net/artist/charles-gaines', 'https://www.artsy.net/artist/faith-ringgold']","['https://d32dm0rphc51dk.cloudfront.net/XeEPZPg6SwVNJVHP7sCSTw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/Hdax3z-QMCk3AbqUXKSllA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/tSRteygC48So69FeNef9lA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/d5U2LLQRv_mVi4-k51P53w/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/xvgFYF_G6RoFTesi9aBBnA/four_thirds.jpg']"
35,4f453c272102de00010004cd,Judy Chicago,female,American,https://www.artsy.net/artist/judy-chicago,https://d32dm0rphc51dk.cloudfront.net/0PpN34KbrvLDyifkDaRFNQ/four_thirds.jpg,"['Miriam Schapiro', 'June Wayne', 'Nancy Grossman', 'Lynn Hershman Leeson', 'Louise Fishman']","['https://www.artsy.net/artist/miriam-schapiro', 'https://www.artsy.net/artist/june-wayne', 'https://www.artsy.net/artist/nancy-grossman', 'https://www.artsy.net/artist/lynn-hershman-leeson', 'https://www.artsy.net/artist/louise-fishman']","['https://d32dm0rphc51dk.cloudfront.net/teQas4pBgz-ZAYtV2jEbvQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/KgL04pBWoFn6nxm7NuGbsg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/2i5IelWzNxCJt0zlwEf6jw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/2pH5sizMKfdAsudHrvQJIg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/Eabaf2bTK5B8hrL_dduDfA/four_thirds.jpg']"
36,507c43e8a49a110002000083,Chryssa,female,,https://www.artsy.net/artist/chryssa,https://d32dm0rphc51dk.cloudfront.net/vs6wOkDA8GtRSdBolDIvOg/four_thirds.jpg,"['Giorgos Rigas', 'Paolo Icaro', 'Takis', 'Marianna Gioka', 'Rallou Panagiotou']","['https://www.artsy.net/artist/giorgos-rigas', 'https://www.artsy.net/artist/paolo-icaro', 'https://www.artsy.net/artist/takis', 'https://www.artsy.net/artist/marianna-gioka', 'https://www.artsy.net/artist/rallou-panagiotou']","['https://d32dm0rphc51dk.cloudfront.net/QNSGTFSaAbSWb160IJxOTA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/BIdbbOHajKHGvPxhcBbNiA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/RWG3ib6oS-PwV5HWZEvqWw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/DM-xqxTdWWXBaVh0MlOHuw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/21qVP8cL80uqSQhvrJMs6A/four_thirds.jpg']"
37,5059f4dde0e6bf0002000bff,Linda Connor,female,American,https://www.artsy.net/artist/linda-connor,https://d32dm0rphc51dk.cloudfront.net/JGK8eh92ji6kfAtHnsF9Bw/four_thirds.jpg,"['George Tice', 'George Woodman', 'Marcia Lippman', 'Sidney Felsen', 'Jack Welpott']","['https://www.artsy.net/artist/george-tice', 'https://www.artsy.net/artist/george-woodman', 'https://www.artsy.net/artist/marcia-lippman', 'https://www.artsy.net/artist/sidney-felsen', 'https://www.artsy.net/artist/jack-welpott']","['https://d32dm0rphc51dk.cloudfront.net/siGcFEkH8jV20Xz_5RyXpA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/ZK0MYrGpRYThck64lWCDsQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/YQmg2HrCrQstV87ERdqhbw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/TiVpsTKx1-MJ340AsiBipg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/0mw7uP6G1_VYOG2_oLZNHA/square.jpg']"
38,52fec1cca09a676ecc00008c,Lia Cook,female,American,https://www.artsy.net/artist/lia-cook,https://d32dm0rphc51dk.cloudfront.net/knaG7VNIAydbXWiWnbGKCw/four_thirds.jpg,"['Ann Cathrin November Høibo', 'Susan Klebanoff', 'Erin M. Riley', 'Frances Trombly', 'Miguel Cisterna']","['https://www.artsy.net/artist/ann-cathrin-november-hoibo', 'https://www.artsy.net/artist/susan-klebanoff', 'https://www.artsy.net/artist/erin-m-riley', 'https://www.artsy.net/artist/frances-trombly', 'https://www.artsy.net/artist/miguel-cisterna']","['https://d32dm0rphc51dk.cloudfront.net/d6Yy9YDw9i3FadzOQVS5Ug/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/g1cbXIEH4BfUNDn7tN6psA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/bfF7j4_ogdDYatWqoMm-qA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/1fripaoNV5-MfEse8ISSYg/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/uOO47P9PjhON_nPIgrbz8g/four_thirds.jpg']"
39,506b33494466170002000736,Marie Cosindas,female,American,https://www.artsy.net/artist/marie-cosindas,https://d32dm0rphc51dk.cloudfront.net/l_mBCCYHYVI6185OtmgSsg/four_thirds.jpg,"['Neil Montanus', 'Ezra Stoller', 'Josephine Mahaffey', 'Peter Hurd', 'James Weeks']","['https://www.artsy.net/artist/neil-montanus', 'https://www.artsy.net/artist/ezra-stoller', 'https://www.artsy.net/artist/josephine-mahaffey', 'https://www.artsy.net/artist/peter-hurd', 'https://www.artsy.net/artist/james-weeks']","['https://d32dm0rphc51dk.cloudfront.net/DIe__ePjJ40NK7kkgmY_oQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/ZXmdjHqkLoSp1bErXulEsQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/cW66RQsOMI9gHhcMe91blQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/3R5xtpLa88nSqj9fMDmsyg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/MYCSNzlGyHpJ1UwIjQP_-A/square.jpg']"
40,5130dfb4b0c98fab2f0002ca,Barbara Crane,female,American,https://www.artsy.net/artist/barbara-crane,https://d32dm0rphc51dk.cloudfront.net/admdb8N9kK_f3_2DsZBzJQ/four_thirds.jpg,"['Lloyd Ziff', 'Danny Lyon', 'George Tice', 'Rosalind Solomon', 'Ray K. Metzker']","['https://www.artsy.net/artist/lloyd-ziff', 'https://www.artsy.net/artist/danny-lyon', 'https://www.artsy.net/artist/george-tice', 'https://www.artsy.net/artist/rosalind-solomon', 'https://www.artsy.net/artist/ray-k-metzker']","['https://d32dm0rphc51dk.cloudfront.net/sfkSm-kykNI28TNL7m2lTQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/2r87xwq7ok3l-qXPxJ9XTQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/siGcFEkH8jV20Xz_5RyXpA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/PrkYixJM4ew1U3f1VX9TJA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/v4bREB30o_MUUyVXNJebdQ/four_thirds.jpg']"
41,4f205d96a540500001000257,Meg Cranston,female,American,https://www.artsy.net/artist/meg-cranston,https://d32dm0rphc51dk.cloudfront.net/wsy7ei5qP65JaGSyZ2vpSw/four_thirds.jpg,"['Rodney McMillian', 'Mario Ybarra. Jr.', 'Liz Glynn', 'Julie Becker', 'Rita McBride']","['https://www.artsy.net/artist/rodney-mcmillian', 'https://www.artsy.net/artist/mario-ybarra-jr', 'https://www.artsy.net/artist/liz-glynn', 'https://www.artsy.net/artist/julie-becker', 'https://www.artsy.net/artist/rita-mcbride']","['https://d32dm0rphc51dk.cloudfront.net/CP-qeV7Gv1lbmFBMjM04AA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/x4hRJkiIxqV3kp9hQVECSQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/ae0jC2N5mDGmbqHWkWS_Fg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/IanW1roZDNMdPipek5ooyA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/D3oLmCzrqjLqa4wxdYgEbA/four_thirds.jpg']"
42,50d3514bdc71a3f129000d87,Imogen Cunningham,female,American,https://www.artsy.net/artist/imogen-cunningham,https://d32dm0rphc51dk.cloudfront.net/BMB_LWXjdO1qV4QHjuItwg/four_thirds.jpg,"['Ruth Bernhard', 'Louise Dahl-Wolfe', 'Aenne Biermann', 'Berenice Abbott', 'Margaret Watkins']","['https://www.artsy.net/artist/ruth-bernhard', 'https://www.artsy.net/artist/louise-dahl-wolfe', 'https://www.artsy.net/artist/aenne-biermann', 'https://www.artsy.net/artist/berenice-abbott', 'https://www.artsy.net/artist/margaret-watkins']","['https://d32dm0rphc51dk.cloudfront.net/d0KRdlaspKmcHVah4HtecA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/hiqWA5Mp9cyNFG6VlGOg_A/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/UP5gEi40dQ3R7bJoHtZ4Sg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/ifmht9PBQo_qgUaXXsEEsQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/FlK0OSXPUP4HS1MOsH5Uew/four_thirds.jpg']"
43,5307d473a09a67e7c400002a,Louise Dahl-Wolfe,female,American ,https://www.artsy.net/artist/louise-dahl-wolfe,https://d32dm0rphc51dk.cloudfront.net/hiqWA5Mp9cyNFG6VlGOg_A/four_thirds.jpg,"['Ben Somoroff', 'Eve Arnold', 'Imogen Cunningham', 'Milton H. Greene', 'Irving Penn']","['https://www.artsy.net/artist/ben-somoroff', 'https://www.artsy.net/artist/eve-arnold', 'https://www.artsy.net/artist/imogen-cunningham', 'https://www.artsy.net/artist/milton-h-greene', 'https://www.artsy.net/artist/irving-penn']","['https://d32dm0rphc51dk.cloudfront.net/z0S8UgITtiaGZI-oz62dDg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/g1S_RBASIKHbfiZPY6ScnQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/BMB_LWXjdO1qV4QHjuItwg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/ZvHK2jnAYUV9jXTWde6hww/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/Vm8OsGlgEtKBMJ76rpUsNQ/four_thirds.jpg']"
44,51587d49bd4d47441a0000a5,Judy Dater,female,American,https://www.artsy.net/artist/judy-dater,https://d32dm0rphc51dk.cloudfront.net/-EafGbbe1pUDdhs7G1XNHQ/four_thirds.jpg,"['Cynthia MacAdams', 'Birgit Jürgenssen', 'Martha Wilson', 'Mary Kelly', 'Annegret Soltau']","['https://www.artsy.net/artist/cynthia-macadams', 'https://www.artsy.net/artist/birgit-jurgenssen', 'https://www.artsy.net/artist/martha-wilson', 'https://www.artsy.net/artist/mary-kelly', 'https://www.artsy.net/artist/annegret-soltau']","['https://d32dm0rphc51dk.cloudfront.net/fdLUk7jBbAT5nRjtW2y-Aw/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/5ApxQjojmOyBP1MEYfhing/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/yCgEXJu1yc3KIggAkP-C1A/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/YK-m1rhOQ0vhvAbO93VG0w/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/ziCxuzEzD84HDcE3izGFBQ/four_thirds.jpg']"
45,4f552b2e3b555241700000a4,Lynn Davis,female,American,https://www.artsy.net/artist/lynn-davis,https://d32dm0rphc51dk.cloudfront.net/LUXrBtYBlLrfV_-4p0B21w/four_thirds.jpg,"['Rebecca Palmer', 'Christina Hejtmanek', 'Murray Fredericks', 'Kenneth Parker', 'Adger Cowans']","['https://www.artsy.net/artist/rebecca-palmer', 'https://www.artsy.net/artist/christina-hejtmanek', 'https://www.artsy.net/artist/murray-fredericks', 'https://www.artsy.net/artist/kenneth-parker', 'https://www.artsy.net/artist/adger-cowans']","['https://d32dm0rphc51dk.cloudfront.net/54KcqCi8rlzvgj11gSYp8g/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/OCDx2L1gP61ihFHLQrIFTQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/F1Gx03cXsSv7DGjtjoSjwA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/NOiVwzd-0lvHarTIOwouNw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/A11eUMDHuMQoN25U0EXL6Q/four_thirds.jpg']"
46,4f0648318501fa10ca000002,Magdalena Abakanowicz,female,Polish,https://www.artsy.net/artist/magdalena-abakanowicz,https://d32dm0rphc51dk.cloudfront.net/zphekG31QXK3-VEWYY6rzQ/four_thirds.jpg,"['Alina Szapocznikow', 'Peter Jecza', 'Richard Filipowski', 'Constantin Flondor', 'Adriena Šimotová']","['https://www.artsy.net/artist/alina-szapocznikow', 'https://www.artsy.net/artist/peter-jecza', 'https://www.artsy.net/artist/richard-filipowski', 'https://www.artsy.net/artist/constantin-flondor', 'https://www.artsy.net/artist/adriena-simotova']","['https://d32dm0rphc51dk.cloudfront.net/iaHdpy1OvY8Fsg5AxocY7A/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/MYNlktr-_WLacSV_SNpBAw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/MAVg3eElvOxnyM0jLxDh0Q/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/xrBhn_8D96gi0ZO3cg-WfA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/bmezc38DfVdiEpyKZPKxTQ/four_thirds.jpg']"
47,5159f18ba13947dd1d00002c,Anna Atkins,female,British,https://www.artsy.net/artist/anna-atkins,https://d32dm0rphc51dk.cloudfront.net/rk-OS-2Pb3WG31AXydvdiQ/four_thirds.jpg,"['William Henry Fox Talbot', 'James Hajicek and Carol Panaro-Smith', 'Adolphe Braun', 'Charles Thurston Thompson', 'Gerda Schütte']","['https://www.artsy.net/artist/william-henry-fox-talbot', 'https://www.artsy.net/artist/james-hajicek-and-carol-panaro-smith', 'https://www.artsy.net/artist/adolphe-braun', 'https://www.artsy.net/artist/charles-thurston-thompson', 'https://www.artsy.net/artist/gerda-schutte']","['https://d32dm0rphc51dk.cloudfront.net/ch2U5aKW393PMZGF-CmORA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/Wmv9hACM_m4liQaePEpyRQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/e9tTcnwyvMw3WHdCWV9p5w/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/iDGAvTT-uwxo-iWSI-YZAg/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/x_fG5Cn3MCOzVa_d02Zv9w/four_thirds.jpg']"
48,524dbdeacd530e91d6000b71,Gae Aulenti,female,Italian,https://www.artsy.net/artist/gae-aulenti,https://d32dm0rphc51dk.cloudfront.net/YWSYggXSa7llwS2n6wWgaQ/four_thirds.jpg,"['Gianfranco Frattini', 'Lina Bo Bardi', 'Luigi Bandini Buti', 'Piero Fornasetti', 'Vico Magistretti']","['https://www.artsy.net/artist/gianfranco-frattini', 'https://www.artsy.net/artist/lina-bo-bardi', 'https://www.artsy.net/artist/luigi-bandini-buti', 'https://www.artsy.net/artist/piero-fornasetti', 'https://www.artsy.net/artist/vico-magistretti']","['https://d32dm0rphc51dk.cloudfront.net/kUHrbgAhku7OkOJ3_kZ5SQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/wCu-__tsUm7eeMHKa-Pb3Q/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/PfNPuXXdnsp2I6Fqj_EeLg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/_JDDsA8uKdEit4ScP3Y0og/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/MZ1HWN_BSZQouMebDxLr5A/four_thirds.jpg']"
49,507c4419a49a11000200051a,Elvira Bach,female,German,https://www.artsy.net/artist/elvira-bach,https://d32dm0rphc51dk.cloudfront.net/QcMNlHnRe9d5LUieDp456Q/square.jpg,"['Maria Sulymenko', 'René Romero Schuler', 'Andi Fischer', 'Shaina Craft', 'Fahren Feingold']","['https://www.artsy.net/artist/maria-sulymenko', 'https://www.artsy.net/artist/rene-romero-schuler', 'https://www.artsy.net/artist/andi-fischer', 'https://www.artsy.net/artist/shaina-craft', 'https://www.artsy.net/artist/fahren-feingold']","['https://d32dm0rphc51dk.cloudfront.net/xPn8NqETLovAe7mgfNWm6Q/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/CR7qxTfDARUwRZFEfb4O9A/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/DBNe4PNxMHYlHUXJGIGRZQ/tall.jpg', 'https://d32dm0rphc51dk.cloudfront.net/TqSMPXMq4BkBVpjBmHZlig/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/oi_eWnsegOK7E5YrgJ-qdQ/square.jpg']"
50,55d238517261693770000011,Aenne Biermann,female,,https://www.artsy.net/artist/aenne-biermann,https://d32dm0rphc51dk.cloudfront.net/UP5gEi40dQ3R7bJoHtZ4Sg/four_thirds.jpg,"['Ruth Bernhard', 'Germaine Krull', 'Albert Renger-Patzsch', 'Ilse Bing', 'Imogen Cunningham']","['https://www.artsy.net/artist/ruth-bernhard', 'https://www.artsy.net/artist/germaine-krull', 'https://www.artsy.net/artist/albert-renger-patzsch', 'https://www.artsy.net/artist/ilse-bing', 'https://www.artsy.net/artist/imogen-cunningham']","['https://d32dm0rphc51dk.cloudfront.net/d0KRdlaspKmcHVah4HtecA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/G1k47zgym5ZNzaiuMxaCTQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/03ekyirlC5LPiWQWMi68CA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/Dm7s0PTI5MZ88RjI1nGoOQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/BMB_LWXjdO1qV4QHjuItwg/four_thirds.jpg']"
51,5522703b7261695942e93300,Elizabeth Blackadder,female,British,https://www.artsy.net/artist/elizabeth-blackadder,https://d32dm0rphc51dk.cloudfront.net/DJBUt2RGiYH0I_rtyHA0XQ/four_thirds.jpg,"['William Crozier', 'Bernard Cathelin', 'Anthony Fry', 'Toni Onley', 'Garth Scott']","['https://www.artsy.net/artist/william-crozier', 'https://www.artsy.net/artist/bernard-cathelin', 'https://www.artsy.net/artist/anthony-fry', 'https://www.artsy.net/artist/toni-onley', 'https://www.artsy.net/artist/garth-scott']","['https://d32dm0rphc51dk.cloudfront.net/5R2T9FjK_mjq2k_TtxHjvg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/_vhE5gY7cF_IhcJMH56uCQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/00r0cav5Yg4gNg02uarbwg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/yyJ7MKpPfMnmO3koXTo8fQ/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/6hUJvsdGxx4mDa0vrGLO2w/four_thirds.jpg']"
52,55521e287261693bf4900600,Sandra Blow,Female,British,https://www.artsy.net/artist/sandra-blow,https://d32dm0rphc51dk.cloudfront.net/5iRDVPJjxo23NxGAW9SBEA/four_thirds.jpg,"['Frank Avray Wilson', 'Celia Cook', 'Tancredi', 'Roberto Crippa', 'Wilhelmina Barns-Graham']","['https://www.artsy.net/artist/frank-avray-wilson', 'https://www.artsy.net/artist/celia-cook', 'https://www.artsy.net/artist/tancredi', 'https://www.artsy.net/artist/roberto-crippa', 'https://www.artsy.net/artist/wilhelmina-barns-graham']","['https://d32dm0rphc51dk.cloudfront.net/HzueAxz7dXJhfQ3X2f40Qg/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/Fqt6KFeGIMeiNtU5zvKulQ/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/S1tAY2Q00qjEC5JoeUQlmg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/u5GddtIlx5KpIts5QhjN2w/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/wtE0ZLO_p3SpSKI20hT1pw/four_thirds.jpg']"
53,4ebb3e21a0a4440001000b47,Miriam Cahn,female,Swiss,https://www.artsy.net/artist/miriam-cahn,https://d32dm0rphc51dk.cloudfront.net/cL-VAXemmq4ccIDViqp5Yw/square.jpg,"['Anne Sauser-Hall', 'Roman Signer', 'Norbert Tadeusz', 'Luciano Castelli', 'Louise Bonnet']","['https://www.artsy.net/artist/anne-sauser-hall', 'https://www.artsy.net/artist/roman-signer', 'https://www.artsy.net/artist/norbert-tadeusz', 'https://www.artsy.net/artist/luciano-castelli', 'https://www.artsy.net/artist/louise-bonnet']","['https://d32dm0rphc51dk.cloudfront.net/hQwMVGkYcePVvv1dgsMj1w/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/_aB9re8O6I_43cJxeb2KSA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/d2pYX5YOzrjZXkytjj-qeA/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/Rg5A_V1jBZvqEstph2UImA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/40zTcSjRuY3-nqqjHcZmdw/four_thirds.jpg']"
54,4eb4168f5fdd9f0001000ad2,Julia Margaret Cameron,female,British,https://www.artsy.net/artist/julia-margaret-cameron,https://d32dm0rphc51dk.cloudfront.net/zbLEPGOjfgN3XCfXTQS2nQ/square.jpg,"['Hill & Adamson', 'William Henry Fox Talbot', 'Oscar Gustav Rejlander', 'Anthony Frederick Augustus Sandys', 'George Henry Harlow']","['https://www.artsy.net/artist/hill-and-adamson', 'https://www.artsy.net/artist/william-henry-fox-talbot', 'https://www.artsy.net/artist/oscar-gustav-rejlander', 'https://www.artsy.net/artist/anthony-frederick-augustus-sandys', 'https://www.artsy.net/artist/george-henry-harlow']","['https://d32dm0rphc51dk.cloudfront.net/xL5gOw-1PAOSsnk5PW6_jA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/ch2U5aKW393PMZGF-CmORA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/07nqsiDGxws4PoL2veh6Gg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/_Ea9iM1GEEZB9oBDhz7JxQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/vPSQNtu5mdlR_4v5C8H9Dg/four_thirds.jpg']"
55,4dab297e0286243ad1000419,Leonora Carrington,female,British-Mexican,https://www.artsy.net/artist/leonora-carrington,https://d32dm0rphc51dk.cloudfront.net/uNwrp3VWSRB1oztcGBtlFQ/square.jpg,"['Remedios Varo', 'Frida Kahlo', 'José Clemente Orozco', 'Ángel Zárraga', 'Leonor Fini']","['https://www.artsy.net/artist/remedios-varo', 'https://www.artsy.net/artist/frida-kahlo', 'https://www.artsy.net/artist/jose-clemente-orozco', 'https://www.artsy.net/artist/angel-zarraga', 'https://www.artsy.net/artist/leonor-fini']","['https://d32dm0rphc51dk.cloudfront.net/Wi65K7A2eZMX-ToYfmTXrg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/knM6t1PJXeElSTfjUfAeXA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/3G1lC82dSIMObIrjqiUTgg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/aQ9QO8Pj_WYmFxGem8hGMA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/6HpyeiD7VXZsfq1nxgm7jA/four_thirds.jpg']"
